# ----------------------------------------
# Duke Chapel - GA4
# DCDevelopment_Pages and Screens by Date+Hour-Free form 1
# 20240224-20250423
# ----------------------------------------

Date + hour (YYYYMMDDHH),Page path and screen class,Page title and screen class,Page title and screen name,Content group,Views,Views per active user,Key events,Event count,Active users
2024110912,/student-engagement/religious-life-groups,Religious Life Groups | Duke University Chapel,Religious Life Groups | Duke University Chapel,(not set),2,2,0,6,1
2024110912,/visit-events/reservation-requests/weddings,Weddings | Duke University Chapel,Weddings | Duke University Chapel,(not set),2,1,0,4,2
2024110912,/we-believe,We Believe | Duke University Chapel,We Believe | Duke University Chapel,(not set),2,1,0,8,2
2024110913,/christian-worship/worship-services/sunday-morning-worship-service,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),2,1,2,7,2
2024110913,/events/handels-messiah-1733691600-1733700600,Handel's Messiah | Duke University Chapel,Handel's Messiah | Duke University Chapel,(not set),2,1,0,7,2
2024110913,/sacred-music-arts/music-worship/chapel-choir,Chapel Choir | Duke University Chapel,Chapel Choir | Duke University Chapel,(not set),2,1,0,7,2
2024110913,/tickets-sale-handels-messiah,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,(not set),2,2,0,7,1
2024110914,/about-chapel/history-architecture,History & Architecture | Duke University Chapel,History & Architecture | Duke University Chapel,(not set),2,1,0,7,2
2024110914,/announcing-2024–2025-duke-chapel-concert-season,Announcing the 2024–2025 Duke Chapel Concert Season | Duke University Chapel,Announcing the 2024–2025 Duke Chapel Concert Season | Duke University Chapel,(not set),2,1,0,9,2
2024110914,/events-day/2024-12-08,12/08/2024 | Duke University Chapel,12/08/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024110914,/events/handels-messiah-1733691600-1733700600,Handel's Messiah | Duke University Chapel,Handel's Messiah | Duke University Chapel,(not set),2,1,0,5,2
2024110914,/events/university-worship-1731254400-1731258900,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),2,1,0,3,2
2024110915,/about-chapel,About the Chapel | Duke University Chapel,About the Chapel | Duke University Chapel,(not set),2,2,0,3,1
2024110915,/about-chapel/history-architecture,History & Architecture | Duke University Chapel,History & Architecture | Duke University Chapel,(not set),2,1,0,6,2
2024110915,/christian-worship/worship-services,Worship Services | Duke University Chapel,Worship Services | Duke University Chapel,(not set),2,1,2,9,2
2024110915,/events-day/2024-11-09,11/09/2024 | Duke University Chapel,11/09/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024110915,/events-day/2024-11-10,11/10/2024 | Duke University Chapel,11/10/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024110915,/events-day/2024-11-24,11/24/2024 | Duke University Chapel,11/24/2024 | Duke University Chapel,(not set),2,1,0,3,2
2024110915,/events/jazz-vespers-service-thanksgiving-1731628800-1731632400,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,(not set),2,2,0,4,1
2024110915,/events/list/week,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),2,1,0,4,2
2024110915,/events/poetry-prayer-and-public-healing-1732057200-1732060800,"Poetry, Prayer, and Public Healing | Duke University Chapel","Poetry, Prayer, and Public Healing | Duke University Chapel",(not set),2,1,0,3,2
2024110915,/events/university-worship-1731254400-1731258900,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),2,1,0,2,2
2024110915,/public-conversation-and-poetry-reading-irish-poet-pádraig-ó-tuama-duke-chapel,Public Conversation and Poetry Reading with Irish Poet Pádraig Ó Tuama at Duke Chapel [Update: Workshop for Students] | Duke University Chapel,Public Conversation and Poetry Reading with Irish Poet Pádraig Ó Tuama at Duke Chapel [Update: Workshop for Students] | Duke University Chapel,(not set),2,2,0,4,1
2024110915,/reads,Duke Chapel Reads | Duke University Chapel,Duke Chapel Reads | Duke University Chapel,(not set),2,2,0,4,1
2024110915,/tickets-sale-handels-messiah,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,(not set),2,1,0,5,2
2024110916,/chad-fothergill-selected-duke-chapel-organist,Chad Fothergill Selected as Duke Chapel Organist | Duke University Chapel,Chad Fothergill Selected as Duke Chapel Organist | Duke University Chapel,(not set),2,1,0,6,2
2024110916,/events-day/2024-11-24,11/24/2024 | Duke University Chapel,11/24/2024 | Duke University Chapel,(not set),2,1,0,6,2
2024110916,/events-day/2024-11-25,11/25/2024 | Duke University Chapel,11/25/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110916,/events-day/2024-11-30,11/30/2024 | Duke University Chapel,11/30/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110916,/events/duke-chorale-christmas-concert-1417564800-1417572000,Duke Chorale Christmas Concert | Duke University Chapel,Duke Chorale Christmas Concert | Duke University Chapel,(not set),2,2,0,5,1
2024110916,/events/handels-messiah-1733691600-1733700600,Handel's Messiah | Duke University Chapel,Handel's Messiah | Duke University Chapel,(not set),2,2,0,6,1
2024110916,/events/organ-recital-series-stefan-engels-1731276000-1731281400,Organ Recital Series: Stefan Engels | Duke University Chapel,Organ Recital Series: Stefan Engels | Duke University Chapel,(not set),2,1,0,4,2
2024110916,/tickets-sale-handels-messiah,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,(not set),2,1,0,7,2
2024110916,/understanding-day-dead-altar,Understanding the 'Day of the Dead' Altar | Duke University Chapel,Understanding the 'Day of the Dead' Altar | Duke University Chapel,(not set),2,1,0,4,2
2024110916,/visit-events/reservation-requests/tower-climbs,Tower Climbs | Duke University Chapel,Tower Climbs | Duke University Chapel,(not set),2,1,0,7,2
2024110916,/visit-events/reservation-requests/weddings,Weddings | Duke University Chapel,Weddings | Duke University Chapel,(not set),2,1,0,6,2
2024110916,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),2,0.6666666666666666,0,6,3
2024110917,/about-chapel,About the Chapel | Duke University Chapel,About the Chapel | Duke University Chapel,(not set),2,2,0,4,1
2024110917,/christian-worship/worship-services/jazz-vespers,Jazz Vespers | Duke University Chapel,Jazz Vespers | Duke University Chapel,(not set),2,2,2,7,1
2024110917,/christian-worship/worship-services/sunday-morning-worship-service,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),2,2,2,6,1
2024110917,/events-day/2024-11-10,11/10/2024 | Duke University Chapel,11/10/2024 | Duke University Chapel,(not set),2,0.6666666666666666,0,4,3
2024110917,/events-day/2024-11-11,11/11/2024 | Duke University Chapel,11/11/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024110917,/events/duke-chorale-christmas-concert-1669766400,Duke Chorale Christmas Concert | Duke University Chapel,Duke Chorale Christmas Concert | Duke University Chapel,(not set),2,1,0,3,2
2024110917,/events/organ-recital-series-stefan-engels-1731276000-1731281400,Organ Recital Series: Stefan Engels | Duke University Chapel,Organ Recital Series: Stefan Engels | Duke University Chapel,(not set),2,1,0,5,2
2024110917,/search/google,Search | Duke University Chapel,Search | Duke University Chapel,(not set),2,1,0,8,2
2024110917,/understanding-day-dead-altar,Understanding the 'Day of the Dead' Altar | Duke University Chapel,Understanding the 'Day of the Dead' Altar | Duke University Chapel,(not set),2,0.5,0,9,4
2024110918,/christian-worship/worship-services,Worship Services | Duke University Chapel,Worship Services | Duke University Chapel,(not set),2,1,2,7,2
2024110918,/events/handels-messiah-1733691600-1733700600,Handel's Messiah | Duke University Chapel,Handel's Messiah | Duke University Chapel,(not set),2,1,0,8,2
2024110918,/events/jazz-vespers-service-thanksgiving-1731628800-1731632400,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,(not set),2,2,0,4,1
2024110918,/events/organ-recital-series-stefan-engels-1731276000-1731281400,Organ Recital Series: Stefan Engels | Duke University Chapel,Organ Recital Series: Stefan Engels | Duke University Chapel,(not set),2,1,0,6,2
2024110918,/events/veterans-day-commemoration-ceremony-1731340800-1731342600,Veterans Day Commemoration Ceremony | Duke University Chapel,Veterans Day Commemoration Ceremony | Duke University Chapel,(not set),2,2,0,5,1
2024110918,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),2,2,0,6,1
2024110919,/about-chapel,About the Chapel | Duke University Chapel,About the Chapel | Duke University Chapel,(not set),2,1,0,8,2
2024110919,/about-chapel/news-media,News & Media | Duke University Chapel,News & Media | Duke University Chapel,(not set),2,1,0,5,2
2024110919,/archives,Preaching Archive | Duke University Chapel,Preaching Archive | Duke University Chapel,(not set),2,1,0,6,2
2024110919,/events-day/2024-11-17,11/17/2024 | Duke University Chapel,11/17/2024 | Duke University Chapel,(not set),2,1,0,5,2
2024110919,/events-day/2024-11-24,11/24/2024 | Duke University Chapel,11/24/2024 | Duke University Chapel,(not set),2,1,0,5,2
2024110919,/events/organ-recital-series-robert-parkins-1710709200-1710712800,Organ Recital Series: Robert Parkins | Duke University Chapel,Organ Recital Series: Robert Parkins | Duke University Chapel,(not set),2,2,0,2,1
2024110919,/events/organ-recital-series-stefan-engels-1731276000-1731281400,Organ Recital Series: Stefan Engels | Duke University Chapel,Organ Recital Series: Stefan Engels | Duke University Chapel,(not set),2,1,0,5,2
2024110919,/sacred-music-arts/2024–2025-concert-season,2024–2025 Concert Season | Duke University Chapel,2024–2025 Concert Season | Duke University Chapel,(not set),2,1,0,5,2
2024110920,/announcing-finding-sanctuary-spring-speaker-series,Announcing the Finding Sanctuary Spring Speaker Series | Duke University Chapel,Announcing the Finding Sanctuary Spring Speaker Series | Duke University Chapel,(not set),2,2,0,5,1
2024110920,/christian-worship,Christian Worship | Duke University Chapel,Christian Worship | Duke University Chapel,(not set),2,1,2,8,2
2024110920,/events-month/2024-12,12/2024 | Duke University Chapel,12/2024 | Duke University Chapel,(not set),2,1,0,5,2
2024110920,/events/catholic-mass-duke-chapel-1513562400-1513566000,Catholic Mass - Duke Chapel | Duke University Chapel,Catholic Mass - Duke Chapel | Duke University Chapel,(not set),2,2,0,4,1
2024110920,/events/duke-chorale-christmas-concert-1575417600-1575424800,Duke Chorale Christmas Concert | Duke University Chapel,Duke Chorale Christmas Concert | Duke University Chapel,(not set),2,1,0,8,2
2024110920,/events/list/week,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),2,1,0,5,2
2024110920,/events/poetry-prayer-and-public-healing-1732057200-1732060800,"Poetry, Prayer, and Public Healing | Duke University Chapel","Poetry, Prayer, and Public Healing | Duke University Chapel",(not set),2,1,0,6,2
2024110920,/public-conversation-and-poetry-reading-irish-poet-pádraig-ó-tuama-duke-chapel,Public Conversation and Poetry Reading with Irish Poet Pádraig Ó Tuama at Duke Chapel [Update: Workshop for Students] | Duke University Chapel,Public Conversation and Poetry Reading with Irish Poet Pádraig Ó Tuama at Duke Chapel [Update: Workshop for Students] | Duke University Chapel,(not set),2,1,0,7,2
2024110920,/sacred-music-arts,Sacred Music & The Arts | Duke University Chapel,Sacred Music & The Arts | Duke University Chapel,(not set),2,1,0,4,2
2024110921,/2007-sermons-archive,2007 Sermons Archive | Duke University Chapel,2007 Sermons Archive | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/about-chapel/mission/dean,From the Dean | Duke University Chapel,From the Dean | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/christian-worship/worship-services,Worship Services | Duke University Chapel,Worship Services | Duke University Chapel,(not set),2,1,2,8,2
2024110921,/events-day/2024-12-02,12/02/2024 | Duke University Chapel,12/02/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-03,12/03/2024 | Duke University Chapel,12/03/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-04,12/04/2024 | Duke University Chapel,12/04/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-05,12/05/2024 | Duke University Chapel,12/05/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-06,12/06/2024 | Duke University Chapel,12/06/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-09,12/09/2024 | Duke University Chapel,12/09/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-10,12/10/2024 | Duke University Chapel,12/10/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-11,12/11/2024 | Duke University Chapel,12/11/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-12,12/12/2024 | Duke University Chapel,12/12/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-13,12/13/2024 | Duke University Chapel,12/13/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-16,12/16/2024 | Duke University Chapel,12/16/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-17,12/17/2024 | Duke University Chapel,12/17/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events-day/2024-12-18,12/18/2024 | Duke University Chapel,12/18/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024110921,/events/duke-chorale-christmas-concert-1417564800-1417572000,Duke Chorale Christmas Concert | Duke University Chapel,Duke Chorale Christmas Concert | Duke University Chapel,(not set),2,1,0,6,2
2024110921,/events/organ-recital-series-stefan-engels-1731276000-1731281400,Organ Recital Series: Stefan Engels | Duke University Chapel,Organ Recital Series: Stefan Engels | Duke University Chapel,(not set),2,1,0,5,2
2024110921,/sacred-music-arts/2024–2025-concert-season,2024–2025 Concert Season | Duke University Chapel,2024–2025 Concert Season | Duke University Chapel,(not set),2,0.6666666666666666,0,8,3
2024110922,/student-engagement/religious-life-groups,Religious Life Groups | Duke University Chapel,Religious Life Groups | Duke University Chapel,(not set),2,1,0,4,2
2024110922,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),2,1,0,8,2
2024110923,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),2,0.6666666666666666,0,10,3
2024110923,/christian-worship/worship-services/sunday-morning-worship-service,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),2,1,2,7,2
2024110923,/events-month/2024-12,12/2024 | Duke University Chapel,12/2024 | Duke University Chapel,(not set),2,1,0,5,2
2024110923,/events/organ-recital-series-stefan-engels-1731276000-1731281400,Organ Recital Series: Stefan Engels | Duke University Chapel,Organ Recital Series: Stefan Engels | Duke University Chapel,(not set),2,1,0,5,2
2024110923,/student-engagement/religious-life-groups,Religious Life Groups | Duke University Chapel,Religious Life Groups | Duke University Chapel,(not set),2,1,0,7,2
2024111001,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),2,2,0,7,1
2024111001,/about-chapel/history-architecture,History & Architecture | Duke University Chapel,History & Architecture | Duke University Chapel,(not set),2,0.6666666666666666,0,8,3
2024111002,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),2,1,0,6,2
2024111002,/tickets-sale-handels-messiah,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,(not set),2,2,0,5,1
2024111005,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),2,1,0,4,2
2024111006,/events/university-worship-all-saints-sunday-1730649600-1730654100,University Worship: All Saints' Sunday | Duke University Chapel,University Worship: All Saints' Sunday | Duke University Chapel,(not set),2,2,0,4,1
2024111007,/about-chapel/history-architecture,History & Architecture | Duke University Chapel,History & Architecture | Duke University Chapel,(not set),2,1,0,4,2
2024111007,/events/jazz-vespers-service-thanksgiving-1731628800-1731632400,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,(not set),2,1,0,6,2
2024111007,/events/organ-recital-series-peter-richard-conte—accompanying-silent-film-phantom-opera-1696194000,Organ Recital Series: Peter Richard Conte—Accompanying the Silent Film 'The Phantom of the Opera' | Duke University Chapel,Organ Recital Series: Peter Richard Conte—Accompanying the Silent Film 'The Phantom of the Opera' | Duke University Chapel,(not set),2,1,0,25,2
2024111007,/student-engagement/religious-life-groups,Religious Life Groups | Duke University Chapel,Religious Life Groups | Duke University Chapel,(not set),2,1,0,7,2
2024111007,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),2,1,0,10,2
2024111008,/2004-sermons-archive,2004 Sermons Archive | Duke University Chapel,2004 Sermons Archive | Duke University Chapel,(not set),2,2,0,4,1
2024111008,/2010-sermons-archive,2010 Sermons Archive | Duke University Chapel,2010 Sermons Archive | Duke University Chapel,(not set),2,2,0,3,1
2024111008,/2011-sermons-archive,2011 Sermons Archive | Duke University Chapel,2011 Sermons Archive | Duke University Chapel,(not set),2,2,0,3,1
2024111008,/christian-worship,Christian Worship | Duke University Chapel,Christian Worship | Duke University Chapel,(not set),2,1,2,10,2
2024111008,/events-day/2024-12-08,12/08/2024 | Duke University Chapel,12/08/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111008,/events/adult-forum-1731249900-1731253500,Adult Forum | Duke University Chapel,Adult Forum | Duke University Chapel,(not set),2,1,0,4,2
2024111008,/events/advent-lessons-and-carols-1702598400-1702602000,Advent Lessons and Carols | Duke University Chapel,Advent Lessons and Carols | Duke University Chapel,(not set),2,1,0,2,2
2024111008,/events/duke-chorale-christmas-concert-1669766400,Duke Chorale Christmas Concert | Duke University Chapel,Duke Chorale Christmas Concert | Duke University Chapel,(not set),2,2,0,8,1
2024111008,/events/list/week,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),2,1,0,4,2
2024111008,/events/online-adult-bible-study-zoom-meeting-id-206-448-334-1585489500-1585493100,[Online] Adult Bible Study (Zoom Meeting ID: 206 448 334) | Duke University Chapel,[Online] Adult Bible Study (Zoom Meeting ID: 206 448 334) | Duke University Chapel,(not set),2,2,0,5,1
2024111008,/music,2024–2025 Concert Season | Duke University Chapel,2024–2025 Concert Season | Duke University Chapel,(not set),2,1,0,5,2
2024111008,/sacred-music-arts/music-worship/organs-carillon,Organs & Carillon | Duke University Chapel,Organs & Carillon | Duke University Chapel,(not set),2,2,0,4,1
2024111008,/sundayservice,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),2,1,2,9,2
2024111008,/tickets-sale-handels-messiah,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,(not set),2,1,0,4,2
2024111008,/visit-events,Visit & Events | Duke University Chapel,Visit & Events | Duke University Chapel,(not set),2,1,0,6,2
2024111009,/announcing-2024–2025-duke-chapel-concert-season,Announcing the 2024–2025 Duke Chapel Concert Season | Duke University Chapel,Announcing the 2024–2025 Duke Chapel Concert Season | Duke University Chapel,(not set),2,1,0,8,2
2024111009,/archives,Preaching Archive | Duke University Chapel,Preaching Archive | Duke University Chapel,(not set),2,2,0,5,1
2024111009,/events-day/2024-11-29,11/29/2024 | Duke University Chapel,11/29/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111009,/events-day/2024-12-20,12/20/2024 | Duke University Chapel,12/20/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111009,/events-day/2024-12-21,12/21/2024 | Duke University Chapel,12/21/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111009,/events-month/2024-10,10/2024 | Duke University Chapel,10/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111009,/events/handels-messiah-1733691600-1733700600,Handel's Messiah | Duke University Chapel,Handel's Messiah | Duke University Chapel,(not set),2,2,0,4,1
2024111009,/organ-recital-stefan-engels-sunday,Organ Recital by Stefan Engels This Sunday | Duke University Chapel,Organ Recital by Stefan Engels This Sunday | Duke University Chapel,(not set),2,1,0,4,2
2024111009,/student-engagement/religious-life-groups,Religious Life Groups | Duke University Chapel,Religious Life Groups | Duke University Chapel,(not set),2,2,0,5,1
2024111010,/about-chapel/staff,Staff | Duke University Chapel,Staff | Duke University Chapel,(not set),2,1,0,6,2
2024111010,/events-day/2024-11-14,11/14/2024 | Duke University Chapel,11/14/2024 | Duke University Chapel,(not set),2,1,0,5,2
2024111010,/events-day/2024-11-16,11/16/2024 | Duke University Chapel,11/16/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111010,/events-day/2024-11-18,11/18/2024 | Duke University Chapel,11/18/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111010,/events-day/2024-12-06,12/06/2024 | Duke University Chapel,12/06/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111010,/events/duke-chapel-candlelight-christmas-open-house-1734541200-1734548400,Duke Chapel by Candlelight: Christmas Open House | Duke University Chapel,Duke Chapel by Candlelight: Christmas Open House | Duke University Chapel,(not set),2,2,0,6,1
2024111010,/events/handels-messiah-1733601600-1733610600,Handel's Messiah | Duke University Chapel,Handel's Messiah | Duke University Chapel,(not set),2,1,0,5,2
2024111010,/events/jazz-vespers-service-thanksgiving-1731628800-1731632400,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,Jazz Vespers: A Service of Thanksgiving | Duke University Chapel,(not set),2,1,0,5,2
2024111010,/events/online-service-word-and-prayer-1585494000-1585496700,[Online] Service of Word and Prayer | Duke University Chapel,[Online] Service of Word and Prayer | Duke University Chapel,(not set),2,2,0,5,1
2024111010,/events/university-worship-1539529200-1539532800,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),2,2,0,5,1
2024111010,/events/university-worship-1714921200-1714924800,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),2,2,0,4,1
2024111010,/events/university-worship-1725807600-1725812100,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),2,1,0,6,2
2024111010,/events/university-worship-all-saints-sunday-1730649600-1730654100,University Worship: All Saints' Sunday | Duke University Chapel,University Worship: All Saints' Sunday | Duke University Chapel,(not set),2,1,0,3,2
2024111010,/sunday-service-scripture-readings-faithfulness,Sunday Service with Scripture Readings on Faithfulness | Duke University Chapel,Sunday Service with Scripture Readings on Faithfulness | Duke University Chapel,(not set),2,0.6666666666666666,0,7,3
2024111010,/understanding-day-dead-altar,Understanding the 'Day of the Dead' Altar | Duke University Chapel,Understanding the 'Day of the Dead' Altar | Duke University Chapel,(not set),2,1,0,7,2
2024111011,/about-chapel/news-media,News & Media | Duke University Chapel,News & Media | Duke University Chapel,(not set),2,1,0,5,2
2024111011,/events-day/2024-11-14,11/14/2024 | Duke University Chapel,11/14/2024 | Duke University Chapel,(not set),2,1,0,3,2
2024111011,/events/university-worship-1730041200-1730045700,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),2,2,0,4,1
2024111011,/events/we-believe-duke-centennial-commonplace-event-1731906000,We Believe: A Duke Centennial Commonplace Event | Duke University Chapel,We Believe: A Duke Centennial Commonplace Event | Duke University Chapel,(not set),2,2,0,4,1
2024111011,/public-conversation-and-poetry-reading-irish-poet-pádraig-ó-tuama-duke-chapel-update-workshop,Public Conversation and Poetry Reading with Irish Poet Pádraig Ó Tuama at Duke Chapel [Update: Workshop for Students] | Duke University Chapel,Public Conversation and Poetry Reading with Irish Poet Pádraig Ó Tuama at Duke Chapel [Update: Workshop for Students] | Duke University Chapel,(not set),2,2,0,4,1
2024111011,/visit-events,Visit & Events | Duke University Chapel,Visit & Events | Duke University Chapel,(not set),2,1,0,5,2
2024111011,/visit-events/visit,Visit | Duke University Chapel,Visit | Duke University Chapel,(not set),2,0.6666666666666666,0,9,3
2024111011,/we-believe-celebrate-duke’s-faith-communities,'We Believe' to Celebrate Duke’s Faith Communities | Duke University Chapel,'We Believe' to Celebrate Duke’s Faith Communities | Duke University Chapel,(not set),2,1,0,5,2
2024111012,/GuestPreachers,Guest Preachers Fall 2024 | Duke University Chapel,Guest Preachers Fall 2024 | Duke University Chapel,(not set),2,2,0,5,1
2024111012,/carillon,Carillon | Duke University Chapel,Carillon | Duke University Chapel,(not set),2,1,0,8,2
2024111012,/events-day/2024-11-14,11/14/2024 | Duke University Chapel,11/14/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111012,/events-day/2024-11-17,11/17/2024 | Duke University Chapel,11/17/2024 | Duke University Chapel,(not set),2,1,0,5,2
2024111012,/events-day/2024-12-07,12/07/2024 | Duke University Chapel,12/07/2024 | Duke University Chapel,(not set),2,1,0,5,2
2024111012,/events-day/2024-12-23,12/23/2024 | Duke University Chapel,12/23/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111012,/events-day/2024-12-24,12/24/2024 | Duke University Chapel,12/24/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111012,/events-day/2024-12-25,12/25/2024 | Duke University Chapel,12/25/2024 | Duke University Chapel,(not set),2,2,0,3,1
2024111012,/events-day/2024-12-26,12/26/2024 | Duke University Chapel,12/26/2024 | Duke University Chapel,(not set),2,2,0,4,1
2024111012,/events/duke-chorale-christmas-concert-1669766400,Duke Chorale Christmas Concert | Duke University Chapel,Duke Chorale Christmas Concert | Duke University Chapel,(not set),2,2,0,8,1
2024111012,/events/last-words-bachs-final-musical-expression-1494190800-1494196200,Last Words: Bach's final musical expression | Duke University Chapel,Last Words: Bach's final musical expression | Duke University Chapel,(not set),2,2,0,5,1
2024111012,/events/university-worship-1730041200-1730045700,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),2,1,0,2,2
2024111012,/guestpreachers,Guest Preachers Fall 2024 | Duke University Chapel,Guest Preachers Fall 2024 | Duke University Chapel,(not set),2,1,0,5,2
2024111012,/prayers-students-during-exams,Prayers for Students during Exams | Duke University Chapel,Prayers for Students during Exams | Duke University Chapel,(not set),2,2,0,6,1
2024111012,/sacred-music-arts/music-worship/evensong-singers,Evensong Singers | Duke University Chapel,Evensong Singers | Duke University Chapel,(not set),2,1,0,5,2
2024111012,/tickets-sale-handels-messiah,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,Tickets on Sale for Handel's 'Messiah' | Duke University Chapel,(not set),2,1,0,9,2
2024111012,/visit-events,Visit & Events | Duke University Chapel,Visit & Events | Duke University Chapel,(not set),2,1,0,6,2
2024111013,/about-chapel/mission/dean,From the Dean | Duke University Chapel,From the Dean | Duke University Chapel,(not set),2,1,0,5,2
2024111013,/christian-worship/worship-services/jazz-vespers,Jazz Vespers | Duke University Chapel,Jazz Vespers | Duke University Chapel,(not set),2,2,2,9,1
2024111013,/christian-worship/worship-services/sunday-morning-worship-service,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),2,1,2,7,2
2024111013,/duke-honor-chapel-custodian,Duke to Honor Chapel Custodian | Duke University Chapel,Duke to Honor Chapel Custodian | Duke University Chapel,(not set),2,1,0,6,2
2024111013,/events-day/2024-11-10,11/10/2024 | Duke University Chapel,11/10/2024 | Duke University Chapel,(not set),2,1,0,5,2
2024111013,/events-day/2024-12-21,12/21/2024 | Duke University Chapel,12/21/2024 | Duke University Chapel,(not set),2,2,0,3,1
2024111013,/events-day/2024-12-24,12/24/2024 | Duke University Chapel,12/24/2024 | Duke University Chapel,(not set),2,1,0,4,2
2024111013,/events/christmas-eve-service-1671930000-1671933600,Christmas Eve Service | Duke University Chapel,Christmas Eve Service | Duke University Chapel,(not set),2,2,0,6,1
2024111013,/events/handels-messiah-1733691600-1733700600,Handel's Messiah | Duke University Chapel,Handel's Messiah | Duke University Chapel,(not set),2,1,0,8,2
2024111013,/events/list/week,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),2,1,0,4,2
2024111013,/music,2024–2025 Concert Season | Duke University Chapel,2024–2025 Concert Season | Duke University Chapel,(not set),2,1,0,2,2
