# ----------------------------------------
# Duke Chapel - GA4
# DCDevelopment_UTMs Granular by Date+Hour-Free form 1
# 20240224-20250423
# ----------------------------------------

Date + hour (YYYYMMDDHH),Manual campaign name,Manual source / medium,Manual source platform,Manual ad content,Sessions,Engaged sessions,Key events,Engagement rate,Session key event rate,Event value
2024092119,(not set),(not set),(not set),,2,2,2,1,1,0
2024092119,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024092122,(not set),(not set),(not set),,2,2,8,1,1,0
2024092123,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024092207,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024092209,(not set),(not set),(not set),,2,2,6,1,1,0
2024092211,(organic),bing / organic,(not set),(not set),2,2,2,1,1,0
2024092213,(organic),yahoo / organic,(not set),(not set),2,2,1,1,1,0
2024092216,(not set),(not set),(not set),,2,2,3,1,1,0
2024092217,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024092220,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024092222,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024092300,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024092309,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024092311,(organic),bing / organic,(not set),(not set),2,2,7,1,1,0
2024092312,(not set),(not set),(not set),,2,2,6,1,1,0
2024092316,(not set),(not set),(not set),,2,2,2,1,1,0
2024092317,(not set),(not set),(not set),,2,2,2,1,1,0
2024092319,(organic),google / organic,(not set),(not set),2,2,8,1,1,0
2024092321,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024092413,(organic),google / organic,(not set),(not set),2,2,7,1,1,0
2024092415,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024092416,(organic),google / organic,(not set),(not set),2,2,7,1,1,0
2024092508,(not set),(not set),(not set),,2,2,2,1,1,0
2024092520,(not set),(not set),(not set),,2,2,2,1,1,0
2024092609,(organic),google / organic,(not set),(not set),2,2,12,1,1,0
2024092612,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024092613,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024092619,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024092621,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024092622,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024092623,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024092714,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024092804,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024092811,(not set),(not set),(not set),,2,2,2,1,1,0
2024092811,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024092812,(not set),(not set),(not set),,2,2,2,1,1,0
2024092816,(not set),(not set),(not set),,2,2,2,1,1,0
2024092818,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024092819,(not set),(not set),(not set),,2,2,2,1,1,0
2024092820,(not set),perplexity / (not set),(not set),(not set),2,2,3,1,1,0
2024092823,(not set),(not set),(not set),,2,2,2,1,1,0
2024092909,(organic),yahoo / organic,(not set),(not set),2,2,3,1,1,0
2024092911,(organic),bing / organic,(not set),(not set),2,2,3,1,1,0
2024092915,(not set),(not set),(not set),,2,2,3,1,1,0
2024092917,(not set),(not set),(not set),,2,2,2,1,1,0
2024092920,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024092923,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024093000,(not set),(not set),(not set),,2,2,4,1,1,0
2024093006,(not set),(not set),(not set),,2,2,2,1,1,0
2024093007,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024093011,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024093013,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024093014,(organic),google / organic,(not set),(not set),2,2,6,1,1,0
2024093015,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024093021,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024093022,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024100101,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024100110,(organic),google / organic,(not set),(not set),2,2,6,1,1,0
2024100115,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024100116,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024100120,(not set),(not set),(not set),,2,2,2,1,1,0
2024100216,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024100310,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024100311,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024100315,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024100411,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024100413,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024100415,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024100512,(not set),(not set),(not set),,2,2,2,1,1,0
2024100514,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024100516,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024100516,(organic),yahoo / organic,(not set),(not set),2,2,3,1,1,0
2024100518,(not set),(not set),(not set),,2,2,2,1,1,0
2024100523,(not set),(not set),(not set),,2,2,2,1,1,0
2024100600,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024100604,(not set),(not set),(not set),,2,2,2,1,1,0
2024100605,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024100608,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024100613,(not set),(not set),(not set),,2,2,2,1,1,0
2024100613,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024100614,(not set),(not set),(not set),,2,2,2,1,1,0
2024100616,(not set),(not set),(not set),,2,2,7,1,1,0
2024100617,(not set),(not set),(not set),,2,2,3,1,1,0
2024100617,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024100620,(not set),(not set),(not set),,2,2,2,1,1,0
2024100700,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024100708,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024100712,(not set),(not set),(not set),,2,2,195,1,1,0
2024100718,(not set),(not set),(not set),,2,2,2,1,1,0
2024100721,(not set),(not set),(not set),,2,2,2,1,1,0
2024100814,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024100816,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024100817,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024100916,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101011,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024101012,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101014,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101020,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024101110,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101115,(not set),(not set),(not set),,2,2,3,1,1,0
2024101115,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024101122,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101207,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024101208,(not set),(not set),(not set),,2,2,2,1,1,0
2024101208,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101215,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101218,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024101221,(not set),(not set),(not set),,2,2,4,1,1,0
2024101310,(organic),duckduckgo / organic,(not set),(not set),2,2,4,1,1,0
2024101311,(organic),yahoo / organic,(not set),(not set),2,2,2,1,1,0
2024101315,(not set),(not set),(not set),,2,2,3,1,1,0
2024101321,(not set),(not set),(not set),,2,2,2,1,1,0
2024101321,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101322,(not set),(not set),(not set),,2,2,4,1,1,0
2024101323,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024101408,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024101409,(organic),google / organic,(not set),(not set),2,2,3.999946,1,1,0
2024101410,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024101411,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024101509,(not set),(not set),(not set),,2,2,2,1,1,0
2024101512,(referral),uk.search.yahoo.com / referral,(not set),(not set),2,2,2,1,1,0
2024101516,(not set),(not set),(not set),,2,2,2,1,1,0
2024101519,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101521,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024101610,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024101614,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024101619,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101622,(not set),(not set),(not set),,2,2,4,1,1,0
2024101708,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024101710,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101715,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024101720,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101721,(not set),(not set),(not set),,2,2,2,1,1,0
2024101723,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101807,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024101808,(not set),(not set),(not set),,2,2,2,1,1,0
2024101810,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024101811,(not set),(not set),(not set),,2,2,3,1,1,0
2024101816,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101819,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101820,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101823,(not set),(not set),(not set),,2,2,4,1,1,0
2024101907,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024101916,(organic),bing / organic,(not set),(not set),2,2,3,1,1,0
2024101918,(not set),(not set),(not set),,2,2,2,1,1,0
2024101919,(not set),(not set),(not set),,2,2,2,1,1,0
2024101919,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102000,(not set),(not set),(not set),,2,2,2,1,1,0
2024102007,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102010,(not set),(not set),(not set),,2,2,3,1,1,0
2024102011,(organic),bing / organic,(not set),(not set),2,2,3,1,1,0
2024102012,(not set),(not set),(not set),,2,2,2,1,1,0
2024102017,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102019,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102021,(not set),(not set),(not set),,2,2,5,1,1,0
2024102023,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102107,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102109,(not set),(not set),(not set),,2,2,2,1,1,0
2024102112,(not set),(not set),(not set),,2,2,2,1,1,0
2024102114,(not set),(not set),(not set),,2,2,3,1,1,0
2024102114,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102115,(organic),google / organic,(not set),(not set),2,2,6,1,1,0
2024102118,(organic),google / organic,(not set),(not set),2,2,1.587987,1,1,0
2024102121,(not set),(not set),(not set),,2,2,3,1,1,0
2024102122,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024102201,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102214,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102219,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102220,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102221,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102307,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102313,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024102316,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102319,(not set),(not set),(not set),,2,2,2,1,1,0
2024102322,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102405,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102407,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102414,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102418,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024102419,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102421,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102504,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102508,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102520,(not set),(not set),(not set),,2,2,2,1,1,0
2024102522,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102523,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102613,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102614,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024102615,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024102705,(not set),(not set),(not set),,2,2,2,1,1,0
2024102707,(not set),(not set),(not set),,2,2,5,1,1,0
2024102707,(organic),google / organic,(not set),(not set),2,2,6,1,1,0
2024102711,(organic),yahoo / organic,(not set),(not set),2,2,6,1,1,0
2024102715,(not set),(not set),(not set),,2,2,2,1,1,0
2024102718,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102719,(not set),(not set),(not set),,2,2,3,1,1,0
2024102720,(organic),google / organic,(not set),(not set),2,2,2.58053,1,1,0
2024102721,(not set),(not set),(not set),,2,2,4,1,1,0
2024102811,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102815,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024102817,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024102818,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102820,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102909,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024102913,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024102915,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102919,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024102920,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024103012,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024103107,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024103108,(not set),(not set),(not set),,2,2,4,1,1,0
2024103108,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024103112,(not set),(not set),(not set),,2,2,2,1,1,0
2024103114,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024103115,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024103116,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024103119,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024103120,(organic),google / organic,(not set),(not set),2,2,6,1,1,0
2024103121,(not set),(not set),(not set),,2,2,2,1,1,0
2024103122,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110100,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024110108,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110109,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110111,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110112,(not set),(not set),(not set),,2,2,2,1,1,0
2024110112,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110116,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110117,(not set),(not set),(not set),,2,2,2,1,1,0
2024110118,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110123,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024110200,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110209,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024110211,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110212,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110217,(not set),(not set),(not set),,2,2,2,1,1,0
2024110222,(not set),(not set),(not set),,2,2,3,1,1,0
2024110223,(not set),(not set),(not set),,2,2,3,1,1,0
2024110303,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110306,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110309,(not set),(not set),(not set),,2,2,2,1,1,0
2024110309,(organic),duckduckgo / organic,(not set),(not set),2,2,3,1,1,0
2024110312,(organic),duckduckgo / organic,(not set),(not set),2,2,2,1,1,0
2024110314,(not set),(not set),(not set),,2,2,3,1,1,0
2024110318,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110322,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110409,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110414,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110415,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110418,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110420,(not set),(not set),(not set),,2,2,2,1,1,0
2024110521,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110606,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110609,(not set),(not set),(not set),,2,2,2,1,1,0
2024110614,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110616,(not set),(not set),(not set),,2,2,2,1,1,0
2024110620,(not set),(not set),(not set),,2,2,2,1,1,0
2024110711,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110712,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024110713,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110722,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110811,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110815,(not set),(not set),(not set),,2,2,5,1,1,0
2024110815,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024110816,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110817,(not set),(not set),(not set),,2,2,4,1,1,0
2024110821,(not set),(not set),(not set),,2,2,3,1,1,0
2024110821,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110900,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024110911,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110913,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110914,(organic),google / organic,(not set),(not set),2,2,7,1,1,0
2024110915,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024110917,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024110918,(not set),(not set),(not set),,2,2,2,1,1,0
2024110918,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110922,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024110923,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111008,(referral),Instagram / social,(not set),(not set),2,2,3,1,1,0
2024111009,(not set),(not set),(not set),,2,2,5,1,1,0
2024111010,(organic),yahoo / organic,(not set),(not set),2,2,3,1,1,0
2024111011,(organic),bing / organic,(not set),(not set),2,2,5,1,1,0
2024111012,(organic),duckduckgo / organic,(not set),(not set),2,2,2,1,1,0
2024111014,(not set),(not set),(not set),,2,2,2,1,1,0
2024111015,(not set),(not set),(not set),,2,2,2,1,1,0
2024111015,(organic),yahoo / organic,(not set),(not set),2,2,2,1,1,0
2024111017,(not set),(not set),(not set),,2,2,3,1,1,0
2024111020,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024111115,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024111116,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024111117,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111119,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024111121,(not set),(not set),(not set),,2,2,2,1,1,0
2024111122,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024111123,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024111214,(organic),bing / organic,(not set),(not set),2,2,3,1,1,0
2024111216,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111217,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024111219,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111222,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024111309,(not set),(not set),(not set),,2,2,2,1,1,0
2024111309,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024111314,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111315,(not set),(not set),(not set),,2,2,2,1,1,0
2024111316,(organic),google / organic,(not set),(not set),2,2,6,1,1,0
2024111319,(not set),(not set),(not set),,2,2,2,1,1,0
2024111319,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024111321,(not set),(not set),(not set),,2,2,2,1,1,0
2024111406,(not set),(not set),(not set),,2,2,2,1,1,0
2024111406,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024111407,(not set),(not set),(not set),,2,2,3,1,1,0
2024111409,(not set),(not set),(not set),,2,2,2,1,1,0
2024111410,(not set),(not set),(not set),,2,2,2,1,1,0
2024111411,(not set),(not set),(not set),,2,2,2,1,1,0
2024111414,(not set),(not set),(not set),,2,2,4,1,1,0
2024111419,(not set),(not set),(not set),,2,2,2,1,1,0
2024111419,(referral),lm.facebook.com / referral,(not set),(not set),2,2,2,1,1,0
2024111420,(not set),(not set),(not set),,2,2,2,1,1,0
2024111420,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024111423,(not set),(not set),(not set),,2,2,2,1,1,0
2024111423,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111507,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111508,(not set),(not set),(not set),,2,2,2,1,1,0
2024111513,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111518,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111520,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111523,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111608,(not set),(not set),(not set),,2,2,2,1,1,0
2024111612,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111619,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024111621,(not set),(not set),(not set),,2,2,3,1,1,0
2024111623,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024111715,(not set),(not set),(not set),,2,2,3,1,1,0
2024111716,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024111717,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024111722,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111804,(not set),(not set),(not set),,2,2,2,1,1,0
2024111807,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111809,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111823,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024111908,(not set),(not set),(not set),,2,2,2,1,1,0
2024111912,(not set),(not set),(not set),,2,2,2,1,1,0
2024111915,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112009,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024112014,(not set),(not set),(not set),,2,2,2,1,1,0
2024112014,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112016,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112109,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024112111,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112112,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024112116,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112118,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024112119,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024112120,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024112209,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112217,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112221,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112223,(not set),(not set),(not set),,2,2,3,1,1,0
2024112303,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024112312,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112314,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112317,(not set),(not set),(not set),,2,2,2,1,1,0
2024112318,(organic),bing / organic,(not set),(not set),2,2,3,1,1,0
2024112320,(not set),(not set),(not set),,2,2,2,1,1,0
2024112320,(organic),bing / organic,(not set),(not set),2,2,2,1,1,0
2024112322,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024112411,(not set),(not set),(not set),,2,2,2,1,1,0
2024112417,(not set),(not set),(not set),,2,2,3,1,1,0
2024112418,(not set),(not set),(not set),,2,2,4,1,1,0
2024112418,(organic),yahoo / organic,(not set),(not set),2,2,9,1,1,0
2024112419,(not set),(not set),(not set),,2,2,2,1,1,0
2024112508,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024112510,(not set),(not set),(not set),,2,2,3,1,1,0
2024112514,(organic),google / organic,(not set),(not set),2,2,6,1,1,0
2024112515,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112520,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112521,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112603,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112613,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112617,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024112621,(not set),(not set),(not set),,2,2,4,1,1,0
2024112622,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112710,(not set),(not set),(not set),,2,2,3,1,1,0
2024112712,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112715,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112717,(not set),(not set),(not set),,2,2,2,1,1,0
2024112722,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112811,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024112815,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112816,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024112822,(not set),(not set),(not set),,2,2,2,1,1,0
2024112909,(organic),google / organic,(not set),(not set),2,2,7,1,1,0
2024112911,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024112915,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024112918,(not set),(not set),(not set),,2,2,3,1,1,0
2024112918,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024113013,(not set),(not set),(not set),,2,2,2,1,1,0
2024113014,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024113018,(not set),(not set),(not set),,2,2,2,1,1,0
2024113018,(organic),google / organic,(not set),(not set),2,2,5,1,1,0
2024113021,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120102,(not set),(not set),(not set),,2,2,2,1,1,0
2024120102,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120103,(not set),(not set),(not set),,2,2,2,1,1,0
2024120105,(organic),google / organic,(not set),(not set),2,2,6,1,1,0
2024120109,(not set),(not set),(not set),,2,2,2,1,1,0
2024120111,(organic),bing / organic,(not set),(not set),2,2,6,1,1,0
2024120111,(organic),yahoo / organic,(not set),(not set),2,2,3,1,1,0
2024120112,(not set),(not set),(not set),,2,2,2,1,1,0
2024120122,(not set),(not set),(not set),,2,2,2,1,1,0
2024120123,(organic),google / organic,(not set),(not set),2,2,4,1,1,0
2024120209,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120212,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120213,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120214,(organic),google / organic,(not set),(not set),2,2,2,1,1,0
2024120309,(not set),(not set),(not set),,2,2,3,1,1,0
2024120313,(not set),(not set),(not set),,2,2,3,1,1,0
2024120314,(organic),google / organic,(not set),(not set),2,2,3,1,1,0
2024120315,(organic),yahoo / organic,(not set),(not set),2,2,3,1,1,0
